date,city,death,pm10,tempF,o3,dow,season
1987-05-06,ny,192,NA,54.75,-6.327478363,Wednesday,Spring
1987-05-07,ny,225,NA,61.5,8.7929248475,Thursday,Spring
1987-05-08,ny,188,NA,56.75,4.9394244744,Friday,Spring
1987-05-09,ny,218,2.4475362319,62.5,8.4659320939,Saturday,Spring
1987-05-10,ny,205,NA,72.5,25.406149485,Sunday,Spring
1987-05-11,ny,216,NA,64.0,7.5762746499,Monday,Spring
1987-05-12,ny,215,NA,68.25,6.0302436881,Tuesday,Spring
1987-05-13,ny,204,NA,54.75,6.6752235914,Wednesday,Spring
1987-05-14,ny,199,NA,53.25,-1.85722322,Thursday,Spring
1987-05-15,ny,220,1.4475362319,64.5,-4.543979307,Friday,Spring
1987-05-16,ny,206,NA,56.75,7.8945875179,Saturday,Spring
1987-05-17,ny,199,NA,69.75,21.874899485,Sunday,Spring
1987-05-18,ny,222,NA,67.0,17.539754558,Monday,Spring
1987-05-19,ny,189,NA,53.75,-4.564730295,Tuesday,Spring
1987-05-20,ny,186,NA,53.0,-6.058096782,Wednesday,Spring
1987-05-21,ny,164,0.5745735027,60.75,0.0374648124,Thursday,Spring
1987-05-22,ny,201,NA,63.5,-1.203399597,Friday,Spring
1987-05-23,ny,211,NA,64.75,-6.88847322,Saturday,Spring
1987-05-24,ny,201,NA,61.5,4.2583666374,Sunday,Spring
1987-05-25,ny,193,NA,56.75,7.2228839563,Monday,Spring
1987-05-26,ny,188,NA,57.25,-0.264024576,Tuesday,Spring
1987-05-27,ny,210,-5.205533944,56.25,-0.763530505,Wednesday,Spring
1987-05-28,ny,225,NA,68.75,12.837814171,Thursday,Spring
1987-05-29,ny,214,NA,81.5,23.067253518,Friday,Spring
1987-05-30,ny,233,NA,81.75,31.795694606,Saturday,Spring
1987-05-31,ny,265,NA,83.25,35.670552169,Sunday,Spring
1987-06-01,ny,238,NA,79.25,26.568596866,Monday,Spring
1987-06-02,ny,265,22.181302682,70.25,5.4055019182,Tuesday,Spring
1987-06-03,ny,207,NA,61.5,1.0353514792,Wednesday,Spring
1987-06-04,ny,196,NA,60.5,-12.21256742,Thursday,Spring
1987-06-05,ny,190,NA,70.75,0.371425731,Friday,Spring
1987-06-06,ny,216,NA,69.5,6.8719434464,Saturday,Spring
1987-06-07,ny,210,NA,64.0,2.3174337364,Sunday,Spring
1987-06-08,ny,195,31.977209115,75.75,31.297000934,Monday,Spring
1987-06-09,ny,192,NA,71.5,14.97726209,Tuesday,Spring
1987-06-10,ny,205,NA,66.75,4.4064947861,Wednesday,Spring
1987-06-11,ny,204,NA,66.5,12.162101866,Thursday,Spring
1987-06-12,ny,208,NA,69.0,7.7757670697,Friday,Spring
1987-06-13,ny,194,NA,76.25,8.8957328185,Saturday,Spring
1987-06-14,ny,199,1.2488888889,75.0,17.596978159,Sunday,Spring
1987-06-15,ny,188,NA,82.75,27.552435717,Monday,Spring
1987-06-16,ny,216,NA,76.75,14.264430962,Tuesday,Spring
1987-06-17,ny,199,NA,72.5,9.1475838601,Wednesday,Spring
1987-06-18,ny,189,NA,73.25,20.51710963,Thursday,Spring
1987-06-19,ny,210,NA,75.75,23.447521637,Friday,Spring
1987-06-20,ny,209,42.043333333,82.25,52.354066152,Saturday,Spring
1987-06-21,ny,196,NA,71.25,8.8565440396,Sunday,Spring
1987-06-22,ny,215,NA,71.5,-2.275035188,Monday,Spring
1987-06-23,ny,217,NA,73.5,-0.077785671,Tuesday,Spring
1987-06-24,ny,179,NA,69.5,12.334344479,Wednesday,Spring
1987-06-25,ny,197,NA,76.0,19.521852867,Thursday,Spring
