date,city,death,pm10,tempF,o3,dow,season
1987-04-28,seat,22,12.408045977,58.5,-9.498637463,Tuesday,Spring
1987-04-29,seat,28,10.408045977,59.5,2.5846958704,Wednesday,Spring
1987-04-30,seat,18,-10.23403011,53.5,-5.331970796,Thursday,Spring
1987-05-01,seat,23,-14.59195402,49.0,0.5013625371,Friday,Spring
1987-05-02,seat,27,-26.59195402,48.5,-1.581970796,Saturday,Spring
1987-05-03,seat,23,-20.3904999,57.5,-0.748637463,Sunday,Spring
1987-05-04,seat,11,-18.59195402,61.0,3.0013625371,Monday,Spring
1987-05-05,seat,24,-7.591954023,60.5,0.9180292038,Tuesday,Spring
1987-05-06,seat,32,3.7659698912,65.0,5.5013625371,Wednesday,Spring
1987-05-07,seat,22,7.408045977,67.5,10.08469587,Thursday,Spring
1987-05-08,seat,23,19.408045977,72.0,10.501362537,Friday,Spring
1987-05-09,seat,26,1.6451933124,68.0,13.418029204,Saturday,Spring
1987-05-10,seat,26,-18.59195402,64.5,0.9180292038,Sunday,Spring
1987-05-11,seat,23,-11.59195402,57.5,-2.831970796,Monday,Spring
1987-05-12,seat,16,-15.87610619,53.0,4.2513625371,Tuesday,Spring
1987-05-13,seat,11,-8.591954023,56.5,-1.581970796,Wednesday,Spring
1987-05-14,seat,33,-11.59195402,58.5,-1.581970796,Thursday,Spring
1987-05-15,seat,22,-13.85480669,54.5,15.08469587,Friday,Spring
1987-05-16,seat,32,-21.59195402,52.5,1.7513625371,Saturday,Spring
1987-05-17,seat,25,-23.59195402,53.0,12.168029204,Sunday,Spring
1987-05-18,seat,17,-10.23403011,51.0,11.751362537,Monday,Spring
1987-05-19,seat,20,-15.59195402,52.5,8.8346958704,Tuesday,Spring
1987-05-20,seat,29,-3.591954023,56.0,1.3346958704,Wednesday,Spring
1987-05-21,seat,26,-1.761128527,59.5,1.3346958704,Thursday,Spring
1987-05-22,seat,28,-10.59195402,55.0,NA,Friday,Spring
1987-05-23,seat,25,-18.59195402,58.0,NA,Saturday,Spring
1987-05-24,seat,23,-15.23403011,59.0,NA,Sunday,Spring
1987-05-25,seat,23,-19.59195402,53.0,NA,Monday,Spring
1987-05-26,seat,19,NA,54.0,NA,Tuesday,Spring
1987-05-27,seat,22,-16.69833689,54.5,NA,Wednesday,Spring
1987-05-28,seat,18,-8.591954023,55.5,NA,Thursday,Spring
1987-05-29,seat,21,-12.59195402,56.0,NA,Friday,Spring
1987-05-30,seat,23,-26.73403011,55.0,NA,Saturday,Spring
1987-05-31,seat,22,-29.59195402,54.0,NA,Sunday,Spring
1987-06-01,seat,23,-21.59195402,54.5,4.7068828865,Monday,Spring
1987-06-02,seat,23,-11.54201505,59.0,2.8392939537,Tuesday,Spring
1987-06-03,seat,35,-4.591954023,65.5,11.026327331,Wednesday,Spring
1987-06-04,seat,27,2.408045977,66.0,13.115973796,Thursday,Spring
1987-06-05,seat,25,-14.23403011,58.5,1.430367735,Friday,Spring
1987-06-06,seat,26,-25.59195402,59.0,10.104610159,Saturday,Spring
1987-06-07,seat,22,-23.59195402,64.5,12.017488947,Sunday,Spring
1987-06-08,seat,25,-6.742226969,57.5,-8.820785098,Monday,Spring
1987-06-09,seat,30,-3.591954023,54.5,2.4530950077,Tuesday,Spring
1987-06-10,seat,24,-15.59195402,58.0,3.9568828865,Wednesday,Spring
1987-06-11,seat,27,-7.234030109,62.5,6.3546101592,Thursday,Spring
1987-06-12,seat,28,-10.59195402,64.0,-1.95978378,Friday,Spring
1987-06-13,seat,26,-20.59195402,63.0,12.306918093,Saturday,Spring
1987-06-14,seat,26,-15.54201505,63.5,NA,Sunday,Spring
1987-06-15,seat,27,-16.59195402,56.5,5.661428341,Monday,Spring
1987-06-16,seat,30,-14.73403011,55.0,4.1765798562,Tuesday,Spring
1987-06-17,seat,22,-16.59195402,60.0,8.0640257436,Wednesday,Spring
1987-06-18,seat,23,-13.59195402,64.0,6.6197616744,Thursday,Spring
1987-06-19,seat,25,-11.59195402,63.5,8.7681477086,Friday,Spring
1987-06-20,seat,23,-19.51112853,57.0,-7.338571659,Saturday,Spring
1987-06-21,seat,21,-30.59195402,57.5,-1.599935295,Sunday,Spring
1987-06-22,seat,30,-22.59195402,59.5,1.9038525835,Monday,Spring
1987-06-23,seat,25,-20.59195402,61.0,-0.406753477,Tuesday,Spring
1987-06-24,seat,23,-15.23403011,66.0,7.8887010683,Wednesday,Spring
1987-06-25,seat,20,-6.591954023,71.0,19.460670765,Thursday,Spring
1987-06-26,seat,27,-4.198336894,72.5,17.244761674,Friday,Spring
1987-06-27,seat,26,-19.59195402,70.0,7.3205192501,Saturday,Spring
1987-06-28,seat,18,-23.59195402,68.5,11.449307129,Sunday,Spring
1987-06-29,seat,29,5.408045977,76.0,31.386724784,Monday,Spring
1987-06-30,seat,27,-4.234030109,69.0,1.752337432,Tuesday,Spring
1987-07-01,seat,20,-15.59195402,65.5,-0.060231666,Wednesday,Summer
1987-07-02,seat,29,-18.52980669,60.5,-10.21833443,Thursday,Summer
1987-07-03,seat,22,-20.59195402,63.5,-4.498637463,Friday,Summer
1987-07-04,seat,21,NA,59.0,-3.66530413,Saturday,Summer
1987-07-05,seat,13,-22.87610619,59.5,3.0013625371,Sunday,Summer
1987-07-06,seat,29,NA,59.0,-1.16530413,Monday,Summer
1987-07-07,seat,13,-7.737752161,61.5,-8.248637463,Tuesday,Summer
1987-07-08,seat,30,-20.55572529,59.0,-5.918117113,Wednesday,Summer
1987-07-09,seat,33,-22.62247839,57.5,-12.10471132,Thursday,Summer
1987-07-10,seat,24,-13.38040346,63.0,0.042027814,Friday,Summer
1987-07-11,seat,12,-13.51320845,71.5,12.587317669,Saturday,Summer
1987-07-12,seat,14,-27.12391931,71.0,12.904346655,Sunday,Summer
1987-07-13,seat,25,-12.14121037,72.0,9.1271727416,Monday,Summer
1987-07-14,seat,18,-0.33985554,69.5,10.685143756,Tuesday,Summer
1987-07-15,seat,19,-9.253602305,62.5,0.9379434926,Wednesday,Summer
1987-07-16,seat,16,-15.25072046,60.5,-4.468841751,Thursday,Summer
1987-07-17,seat,20,9.6006370393,63.5,-7.412682331,Friday,Summer
1987-07-18,seat,26,-25.04610951,68.0,-1.405953552,Saturday,Summer
1987-07-19,seat,23,-24.9740634,63.5,-6.409717904,Sunday,Summer
1987-07-20,seat,21,-8.1850605,68.5,1.3554336111,Monday,Summer
1987-07-21,seat,13,-9.026011561,69.0,2.2249988285,Tuesday,Summer
1987-07-22,seat,23,-15.01152738,59.0,-6.353723174,Wednesday,Summer
