date,city,death,pm10,tempF,o3,dow,season
1987-05-06,det,53,22.13559322,57.5,9.0225394859,Wednesday,Spring
1987-05-07,det,41,-10.02112676,57.0,4.3502894859,Thursday,Spring
1987-05-08,det,59,-2.86440678,56.0,0.1170075769,Friday,Spring
1987-05-09,det,51,40.515171914,63.0,13.431282303,Saturday,Spring
1987-05-10,det,45,52.13559322,72.0,20.843169803,Sunday,Spring
1987-05-11,det,63,62.978873239,74.0,22.743926053,Monday,Spring
1987-05-12,det,48,-27.86440678,57.0,7.9092273313,Tuesday,Spring
1987-05-13,det,49,-7.44276677,56.5,9.4615075769,Wednesday,Spring
1987-05-14,det,46,51.13559322,68.0,7.4258433639,Thursday,Spring
1987-05-15,det,46,3.8596491228,58.5,4.01491619,Friday,Spring
1987-05-16,det,38,-4.86440678,60.0,-4.309049606,Saturday,Spring
1987-05-17,det,53,16.55723323,69.0,24.89562799,Sunday,Spring
1987-05-18,det,56,NA,61.5,8.0581948031,Monday,Spring
1987-05-19,det,43,-23.9064681,55.0,1.3152885531,Tuesday,Spring
1987-05-20,det,53,NA,65.5,-1.817547669,Wednesday,Spring
1987-05-21,det,64,33.13559322,72.5,5.1911323031,Thursday,Spring
1987-05-22,det,46,22.13559322,73.0,17.00589674,Friday,Spring
1987-05-23,det,54,-29.44276677,58.5,-6.326612106,Saturday,Spring
1987-05-24,det,48,-19.86440678,54.5,-3.920060169,Sunday,Spring
1987-05-25,det,32,-12.44276677,59.0,6.8492950769,Monday,Spring
1987-05-26,det,44,NA,71.0,6.2015513269,Tuesday,Spring
1987-05-27,det,47,29.997621172,75.0,12.337551053,Wednesday,Spring
1987-05-28,det,46,46.13559322,79.0,17.326420807,Thursday,Spring
1987-05-29,det,46,48.55723323,79.5,17.356683038,Friday,Spring
1987-05-30,det,59,36.13559322,80.0,16.158358307,Saturday,Spring
1987-05-31,det,55,-4.948529412,76.0,15.048931644,Sunday,Spring
1987-06-01,det,58,20.13559322,71.5,1.3876770574,Monday,Spring
1987-06-02,det,52,12.515171914,72.0,-5.778343288,Tuesday,Spring
1987-06-03,det,46,3.1355932203,72.5,13.22562174,Wednesday,Spring
1987-06-04,det,54,-10.94852941,64.0,3.0796388269,Thursday,Spring
1987-06-05,det,51,10.13559322,65.5,11.585257577,Friday,Spring
1987-06-06,det,49,-2.44276677,65.0,0.9523083074,Saturday,Spring
1987-06-07,det,42,59.13559322,74.0,34.562594803,Sunday,Spring
1987-06-08,det,66,20.978873239,72.0,25.34161549,Monday,Spring
1987-06-09,det,43,12.13559322,61.0,1.9646700769,Tuesday,Spring
1987-06-10,det,49,5.9788732394,58.0,5.8494948031,Wednesday,Spring
1987-06-11,det,54,28.13559322,67.5,12.006427057,Thursday,Spring
1987-06-12,det,49,7.0151719138,77.5,19.961508581,Friday,Spring
1987-06-13,det,42,-0.86440678,76.0,13.21500299,Saturday,Spring
1987-06-14,det,55,21.093531904,78.5,20.993470077,Sunday,Spring
1987-06-15,det,52,NA,78.0,12.358483581,Monday,Spring
1987-06-16,det,50,8.0514705882,75.5,15.459158581,Tuesday,Spring
1987-06-17,det,47,-0.86440678,74.0,15.066569803,Wednesday,Spring
1987-06-18,det,48,18.05723323,73.0,17.498263553,Thursday,Spring
1987-06-19,det,51,44.13559322,76.0,30.64037174,Friday,Spring
1987-06-20,det,54,9.0572332299,75.0,31.461919803,Saturday,Spring
1987-06-21,det,35,-4.86440678,74.0,17.637945077,Sunday,Spring
1987-06-22,det,37,4.9788732394,74.0,6.4001887422,Monday,Spring
1987-06-23,det,49,-4.86440678,74.0,17.191957577,Tuesday,Spring
1987-06-24,det,59,25.13559322,75.5,6.9554825769,Wednesday,Spring
1987-06-25,det,57,34.13559322,75.5,16.259469144,Thursday,Spring
1987-06-26,det,39,-8.140350877,73.0,12.657751327,Friday,Spring
1987-06-27,det,39,NA,64.5,-0.013997943,Saturday,Spring
1987-06-28,det,43,19.051470588,65.5,3.1042210792,Sunday,Spring
1987-06-29,det,54,12.13559322,70.0,8.0157198031,Monday,Spring
1987-06-30,det,47,-2.984828086,71.0,-2.636829193,Tuesday,Spring
1987-07-01,det,47,-14.86440678,69.5,-3.509468502,Wednesday,Summer
1987-07-02,det,62,4.5572332299,73.0,7.6315020574,Thursday,Summer
1987-07-03,det,33,27.13559322,75.0,8.4810020574,Friday,Summer
1987-07-04,det,44,-28.86440678,69.0,10.281717951,Saturday,Summer
1987-07-05,det,45,NA,69.0,5.9345300007,Sunday,Summer
1987-07-06,det,46,NA,75.0,2.5283446758,Monday,Summer
1987-07-07,det,48,11.054794521,78.5,10.038712682,Tuesday,Summer
1987-07-08,det,58,11.880491907,79.5,5.3277258398,Wednesday,Summer
1987-07-09,det,57,18.089041096,79.0,5.6622548854,Thursday,Summer
1987-07-10,det,55,16.969924812,78.5,0.4658221779,Friday,Summer
1987-07-11,det,62,22.914383562,81.0,15.678060468,Saturday,Summer
1987-07-12,det,47,10.931506849,81.5,8.9243802577,Sunday,Summer
1987-07-13,det,62,-5.134020619,77.0,9.4747944063,Monday,Summer
1987-07-14,det,39,-24.99194068,64.5,-1.374421797,Tuesday,Summer
1987-07-15,det,44,-22.10616438,61.0,0.5159598928,Wednesday,Summer
1987-07-16,det,31,-8.082753843,66.5,13.857683896,Thursday,Summer
1987-07-17,det,51,51.993150685,71.5,12.197655952,Friday,Summer
1987-07-18,det,55,30.056737589,77.5,22.483226065,Saturday,Summer
1987-07-19,det,44,NA,80.5,19.561284897,Sunday,Summer
1987-07-20,det,60,30.491009852,83.0,15.118577014,Monday,Summer
1987-07-21,det,60,1.6379310345,81.0,12.852403986,Tuesday,Summer
1987-07-22,det,46,31.594501718,81.0,26.4204195,Wednesday,Summer
1987-07-23,det,44,NA,80.0,24.43325509,Thursday,Summer
1987-07-24,det,40,27.817869416,81.0,21.800718862,Friday,Summer
1987-07-25,det,57,NA,83.0,8.0893411195,Saturday,Summer
1987-07-26,det,48,-9.164948454,79.0,-7.301069742,Sunday,Summer
1987-07-27,det,51,-21.20689655,74.5,6.4362044386,Monday,Summer
1987-07-28,det,54,-1.309352518,74.0,8.8839664147,Tuesday,Summer
